Filename	Segment	WC	WPS	Sixltr	Dic	funct	pronoun	ppron	i	we	you	shehe	they	ipron	article	verb	auxverb	past	present	future	adverb	preps	conj	negate	quant	number	swear	social	family	friend	humans	affect	posemo	negemo	anx	anger	sad	cogmech	insight	cause	discrep	tentat	certain	inhib	incl	excl	percept	see	hear	feel	bio	body	health	sexual	ingest	relativ	motion	space	time	work	achieve	leisure	home	money	relig	death	assent	nonfl	filler	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP	AllPct
515.Dodd.10.9.02.docx	1.00	3298.00	19.87	29.50	77.29	49.70	11.92	5.85	2.97	1.88	0.03	0.49	0.49	6.06	7.40	11.95	7.85	1.64	6.94	1.61	2.91	12.40	5.06	1.52	2.03	0.49	0.00	6.55	0.09	0.30	0.27	6.76	3.49	3.24	0.39	1.73	0.49	18.80	3.85	1.82	2.58	2.88	2.18	1.00	3.79	2.94	1.33	0.33	0.79	0.21	0.76	0.42	0.21	0.09	0.03	10.43	1.46	5.18	3.52	2.30	3.46	0.06	0.12	0.15	0.00	0.27	0.06	0.09	0.03	6.06	5.03	0.03	0.12	0.09	0.00	0.12	0.00	0.82	0.00	0.00	12.28
516.Roberts.10.9.02.docx	1.00	2092.00	15.61	29.97	74.24	49.00	11.14	6.45	1.82	2.77	0.19	1.00	0.67	4.68	7.12	11.66	7.65	1.34	6.98	1.34	3.82	11.71	5.83	1.29	2.06	0.62	0.00	7.79	0.05	0.24	0.53	6.21	2.53	3.68	0.96	2.15	0.19	17.54	3.39	1.91	1.77	2.82	1.86	0.76	4.64	2.63	0.91	0.14	0.38	0.33	0.57	0.33	0.05	0.05	0.14	10.04	1.43	4.68	3.82	2.29	2.72	0.29	0.10	0.62	0.19	0.43	0.24	0.14	0.05	6.84	6.84	0.19	0.14	0.76	0.00	0.43	0.00	1.91	0.00	0.14	17.26
517.Biden.10.9.02.docx	1.00	2035.00	16.54	20.93	80.29	55.28	15.97	10.71	3.34	2.56	1.62	2.31	0.88	5.26	7.57	15.82	9.58	2.31	10.12	1.67	3.05	12.19	4.86	2.01	1.28	0.74	0.05	13.12	0.05	0.54	0.98	4.42	2.06	2.31	0.20	1.57	0.25	16.22	2.11	2.01	2.21	2.70	1.13	0.84	4.42	2.75	2.65	0.79	1.72	0.15	1.08	0.54	0.20	0.29	0.10	11.45	1.62	5.90	3.69	1.97	1.77	0.49	0.20	0.20	0.10	0.84	0.10	0.20	0.10	6.39	7.22	0.49	0.49	0.64	0.00	0.00	0.00	1.47	0.00	0.05	16.76
518.Frist.10.9.02.docx	1.00	2006.00	17.44	33.95	70.84	41.92	7.43	4.54	0.65	1.30	0.00	1.74	0.85	2.89	5.68	10.27	6.48	1.69	5.28	1.05	2.29	11.47	5.58	0.80	2.34	1.45	0.00	6.93	0.00	0.20	1.40	9.32	2.19	7.13	0.65	5.73	0.35	13.71	1.65	2.09	1.30	1.25	1.00	0.95	4.89	1.65	0.55	0.20	0.15	0.05	1.00	0.30	0.50	0.05	0.15	9.92	0.90	5.83	3.14	3.99	2.59	0.10	0.40	0.60	0.10	1.40	0.10	0.10	0.00	6.68	6.03	0.10	0.00	0.05	0.00	0.55	0.00	1.45	0.00	0.05	14.91
519.Domenici.10.9.02.docx	1.00	1772.00	18.85	26.98	79.63	51.19	13.88	7.90	2.54	3.67	0.28	1.07	0.34	5.98	6.55	12.92	8.13	1.75	8.52	1.30	4.12	12.92	5.25	1.35	2.03	0.40	0.00	9.59	0.00	0.11	0.90	5.64	2.37	3.16	0.17	2.54	0.06	17.83	3.22	2.20	2.14	2.20	1.81	1.19	4.63	2.37	0.96	0.11	0.62	0.17	0.85	0.40	0.34	0.00	0.11	10.95	1.69	5.53	3.22	3.16	4.68	0.23	0.17	0.23	0.00	0.45	0.06	0.06	0.00	6.15	5.30	0.17	0.06	0.34	0.00	0.17	0.00	0.96	0.00	0.06	13.21
52.Akaka.10.1.1999.docx	1.00	648.00	20.25	38.89	69.29	40.43	7.87	3.40	1.39	1.70	0.00	0.00	0.31	4.48	9.26	7.25	4.78	1.08	4.94	0.77	1.70	11.57	3.40	1.08	1.70	0.15	0.00	3.70	0.00	0.00	0.15	7.10	4.32	2.62	0.31	1.70	0.00	13.12	0.93	1.85	1.08	1.54	0.77	2.31	4.17	1.08	1.23	0.62	0.15	0.46	0.15	0.00	0.15	0.00	0.00	12.96	2.78	7.10	3.09	4.48	2.78	0.15	0.15	0.31	0.00	0.00	0.00	0.15	0.00	4.94	4.78	0.15	0.00	0.00	0.00	0.31	0.00	1.54	0.00	0.00	11.73
520.Levin.10.9.02.docx	1.00	2817.00	25.38	31.84	72.77	45.65	10.22	5.04	1.14	3.05	0.18	0.39	0.28	5.18	9.12	10.15	6.53	1.14	6.07	1.56	1.99	11.43	4.69	1.67	1.14	0.25	0.00	7.14	0.07	0.11	0.11	5.72	2.20	3.51	0.39	1.95	0.82	19.24	2.84	3.44	2.63	2.56	0.99	1.46	4.72	3.62	0.89	0.35	0.53	0.00	0.18	0.04	0.04	0.11	0.00	12.14	2.20	6.64	3.12	2.27	2.63	0.14	0.28	0.07	0.11	0.25	0.07	0.07	0.04	6.53	4.90	0.39	0.14	0.25	0.00	0.67	0.00	1.67	0.04	0.00	14.63
521.Stabenow.10.9.02.docx	1.00	308.00	22.00	34.09	75.00	44.16	11.36	8.44	3.25	4.22	0.00	0.97	0.00	2.92	6.17	11.04	5.52	0.65	9.09	0.97	1.95	13.64	3.90	0.65	1.62	0.00	0.00	8.12	0.00	0.97	0.32	10.06	5.19	4.87	0.97	2.60	0.32	16.23	1.95	1.95	1.30	0.97	2.27	1.30	5.84	1.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	2.92	9.09	2.92	2.27	2.60	0.00	0.32	0.00	0.00	0.00	0.00	0.00	0.00	5.19	6.49	0.32	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	12.66
522.Sarbanes.10.9.02.docx	1.00	2577.00	18.15	31.16	76.33	49.44	12.07	5.78	1.32	3.73	0.12	0.27	0.35	6.29	8.85	10.28	7.06	1.47	6.71	1.32	2.91	12.88	4.15	1.01	1.59	0.31	0.00	7.53	0.00	0.12	0.19	5.67	3.38	2.29	0.27	1.40	0.43	18.04	3.03	2.44	1.86	2.13	1.59	0.85	5.74	2.10	1.05	0.16	0.62	0.16	0.27	0.08	0.19	0.00	0.00	11.84	2.21	6.79	2.56	2.48	4.62	0.50	0.12	0.31	0.00	0.23	0.08	0.04	0.04	5.86	4.70	0.27	0.27	0.74	0.00	0.50	0.00	0.31	0.00	0.00	12.65
523.Chafee.10.9.02.docx	1.00	562.00	20.07	35.94	67.62	40.75	7.83	4.45	1.78	1.78	0.18	0.00	0.71	3.38	8.72	7.83	4.80	1.60	5.34	0.89	1.25	12.46	4.45	0.53	1.25	0.53	0.00	8.36	0.00	1.07	0.71	7.30	4.09	3.02	0.71	1.60	0.18	13.88	3.02	1.78	1.25	0.89	1.42	1.60	4.98	0.53	1.60	0.00	1.42	0.18	0.18	0.18	0.00	0.00	0.00	10.32	1.78	6.94	1.78	2.49	2.85	0.36	0.53	0.00	0.53	0.18	0.00	0.00	0.18	7.47	3.56	0.00	0.18	0.00	0.00	0.36	0.00	4.09	0.00	0.00	15.66
524.Hutchinson.10.9.02.docx	1.00	2729.00	15.33	32.32	72.55	45.22	9.97	5.13	1.17	2.02	0.04	1.21	0.70	4.84	6.82	11.95	8.06	2.57	6.52	0.81	2.64	12.28	3.37	1.06	2.09	0.44	0.00	7.55	0.18	0.15	1.10	7.29	1.98	5.28	0.95	3.26	0.55	13.37	2.42	1.50	1.03	1.10	1.65	0.88	4.40	1.25	1.06	0.40	0.40	0.18	0.92	0.51	0.18	0.11	0.11	10.85	1.47	5.35	3.74	2.71	2.38	0.22	0.15	0.40	0.11	0.88	0.04	0.11	0.00	7.70	5.06	0.22	0.04	0.22	0.00	0.37	0.00	1.21	0.00	0.29	15.10
525.Thompson.10.9.02.docx	1.00	2439.00	16.26	23.82	79.13	56.21	15.87	8.94	1.35	4.67	0.12	1.56	1.23	6.93	6.31	15.83	10.99	3.90	9.68	1.35	4.02	12.26	5.00	1.72	1.72	0.45	0.00	11.56	0.04	0.25	0.62	4.67	1.80	2.83	0.16	1.80	0.21	18.82	2.62	1.44	2.09	2.30	1.85	0.82	6.19	3.08	1.15	0.25	0.82	0.04	0.33	0.25	0.08	0.00	0.00	13.28	1.93	5.82	5.25	1.07	1.48	0.12	0.12	0.49	0.08	0.33	0.12	0.04	0.04	5.33	4.72	0.25	0.25	1.15	0.00	0.21	0.00	0.78	0.00	0.00	12.67
526.Murray.10.9.02.docx	1.00	2384.00	16.56	29.87	76.97	48.07	12.00	7.30	1.85	4.49	0.08	0.17	0.71	4.70	7.13	12.21	8.01	1.89	7.59	1.38	2.22	11.95	4.61	1.51	1.68	0.46	0.00	9.44	0.04	0.08	0.92	6.59	2.39	4.07	0.55	2.56	0.46	17.16	3.40	1.80	1.38	2.10	1.55	0.80	5.79	2.22	0.88	0.38	0.42	0.04	0.17	0.04	0.13	0.00	0.00	13.38	1.80	6.71	4.74	3.65	3.27	0.04	0.21	0.59	0.04	0.88	0.00	0.04	0.21	6.92	5.83	0.21	0.34	0.59	0.00	0.25	0.00	1.05	0.00	0.00	15.18
527.Enzi.10.9.02.docx	1.00	2536.00	15.65	26.85	76.46	50.43	12.11	7.69	0.87	4.69	0.00	1.66	0.47	4.42	7.89	14.83	9.15	3.00	7.93	1.18	2.84	11.00	4.65	1.81	1.97	1.10	0.00	11.12	0.00	0.12	0.67	4.81	2.56	2.17	0.16	1.70	0.12	18.93	3.04	1.74	1.81	1.70	1.54	1.34	7.06	2.17	0.67	0.12	0.47	0.08	0.39	0.16	0.24	0.00	0.00	10.80	2.21	4.38	3.98	3.04	4.38	0.71	0.24	0.24	0.00	0.35	0.20	0.04	0.00	6.51	4.57	0.24	0.24	0.71	0.00	0.24	0.00	0.75	0.00	0.00	13.25
528.Reed.10.9.02.docx	1.00	4836.00	20.23	36.10	69.40	41.98	7.44	4.09	0.33	2.19	0.00	0.72	0.85	3.35	8.00	8.50	6.14	0.83	4.59	1.70	1.47	12.16	4.84	0.89	2.05	0.77	0.00	5.62	0.00	0.10	0.17	7.28	2.19	5.09	0.66	3.18	0.74	15.98	2.40	2.96	1.39	2.67	1.24	1.30	3.85	2.30	0.62	0.14	0.12	0.21	0.41	0.12	0.21	0.00	0.08	9.90	1.18	5.96	2.67	3.04	3.66	0.54	0.14	0.66	0.25	0.83	0.02	0.02	0.04	5.77	4.43	0.14	0.08	0.17	0.00	0.60	0.00	1.99	0.00	0.06	13.23
529.Corzine.10.9.02.docx	1.00	1809.00	18.65	34.88	71.97	44.11	10.01	5.53	1.66	2.93	0.06	0.50	0.39	4.48	8.07	10.06	6.63	1.38	4.64	1.82	1.82	11.50	4.59	0.88	1.44	0.83	0.00	7.63	0.00	0.06	0.94	6.74	2.87	3.76	0.77	2.21	0.33	16.20	3.10	1.66	1.44	1.93	1.49	1.44	4.59	1.60	0.88	0.28	0.33	0.22	0.44	0.17	0.11	0.00	0.17	12.11	1.88	6.36	3.70	2.60	2.54	0.33	0.00	0.50	0.22	0.55	0.00	0.11	0.06	6.30	4.64	0.11	0.06	0.17	0.00	0.83	0.00	0.77	0.00	0.22	13.10
53.Bennett.3.19.99.docx	1.00	1686.00	21.62	28.71	76.28	51.13	13.29	7.77	2.02	2.49	0.42	2.25	0.59	5.52	9.37	11.33	7.53	3.20	6.23	1.01	1.96	13.29	3.20	1.90	1.42	0.77	0.00	9.61	0.00	0.12	0.53	5.40	2.14	3.20	0.53	2.43	0.12	13.82	1.72	1.84	1.07	1.30	1.25	0.77	4.69	2.25	1.60	0.30	0.89	0.36	0.65	0.36	0.00	0.00	0.30	11.21	3.14	5.16	2.55	4.21	3.26	0.42	0.36	0.00	0.06	1.72	0.06	0.00	0.00	4.80	5.63	0.06	0.12	0.24	0.00	0.06	0.00	2.14	0.00	0.00	13.05
530.Inhofe.10.9.02.docx	1.00	3045.00	16.92	26.21	75.99	49.46	13.23	7.82	1.77	2.89	0.23	1.97	0.95	5.42	7.91	15.21	8.60	3.58	7.62	1.08	2.73	11.43	2.92	1.58	1.81	0.66	0.00	10.61	0.03	0.26	0.85	4.93	2.59	2.23	0.46	1.12	0.20	14.61	2.56	1.48	1.35	1.54	1.05	1.22	4.40	1.90	1.94	0.20	1.44	0.30	0.56	0.36	0.13	0.07	0.03	13.04	1.54	6.34	4.89	2.76	2.10	0.13	0.23	0.23	0.16	0.30	0.10	0.10	0.03	6.34	4.47	0.53	0.07	0.79	0.00	0.30	0.00	0.92	0.00	0.07	13.46
54.Biden.6.17.98.docx	1.00	2518.00	21.90	33.32	68.67	45.47	7.43	3.53	1.55	0.75	0.08	0.68	0.48	3.89	8.10	8.82	6.16	1.27	4.77	1.43	2.22	14.46	5.00	0.95	1.91	0.99	0.00	5.52	0.00	0.20	0.32	4.05	1.75	2.30	0.40	1.11	0.40	15.77	1.75	2.42	1.55	1.91	1.71	1.23	4.21	2.18	0.48	0.12	0.28	0.04	0.40	0.16	0.24	0.00	0.00	12.11	1.51	5.92	4.29	2.94	2.34	0.24	0.24	0.32	0.20	0.44	0.16	0.04	0.04	5.36	7.15	0.08	0.16	0.08	0.00	0.79	0.00	2.50	0.00	0.00	16.12
55.Biden.3.6.98.docx	1.00	475.00	17.59	43.58	58.95	33.89	4.84	2.32	0.21	1.05	0.00	0.21	0.84	2.53	6.95	6.53	4.00	1.68	2.74	0.63	1.26	12.21	3.37	0.00	1.47	1.26	0.00	5.47	0.00	0.42	0.84	4.42	1.47	2.95	0.84	1.26	0.21	11.58	0.42	2.74	1.68	0.21	1.05	1.68	4.00	0.21	0.21	0.00	0.00	0.21	0.21	0.00	0.21	0.00	0.00	12.21	2.32	4.00	5.47	3.58	2.53	0.21	0.42	0.42	0.42	0.84	0.00	0.21	0.00	6.53	8.21	0.00	0.00	0.00	0.00	2.74	0.00	0.00	0.21	0.00	17.89
558.Bennett.2.27.03.docx	1.00	1795.00	19.73	26.69	75.60	53.43	13.70	6.74	2.23	1.84	0.00	1.89	0.78	6.96	7.13	12.92	9.42	4.85	5.79	1.11	2.56	12.09	4.79	2.90	1.62	0.67	0.00	8.19	0.11	0.22	0.39	4.07	1.84	2.17	0.17	1.34	0.28	16.66	1.73	2.17	1.23	2.12	1.00	0.89	4.96	4.23	1.34	0.11	1.06	0.17	0.33	0.17	0.06	0.06	0.06	13.48	2.67	6.63	4.23	2.34	2.06	0.33	0.17	0.00	0.00	0.50	0.11	0.00	0.00	5.07	4.40	0.39	0.00	0.28	0.00	0.11	0.00	1.17	0.00	0.00	11.42
56.Biden.3.7.01.docx	1.00	3268.00	21.36	32.99	69.00	40.54	6.61	3.55	0.95	1.62	0.00	0.52	0.46	3.06	7.62	8.11	5.88	0.86	4.99	1.13	1.81	12.42	4.16	1.32	2.02	0.67	0.00	5.72	0.21	0.24	0.83	5.63	3.52	2.08	0.34	1.22	0.15	12.27	1.32	1.13	1.04	1.68	1.01	0.98	4.25	1.84	0.76	0.31	0.18	0.24	0.58	0.12	0.15	0.06	0.24	15.67	1.56	9.67	4.07	3.49	2.48	0.64	0.24	1.35	0.12	0.12	0.00	0.06	0.06	5.45	4.87	0.09	0.09	0.06	0.00	0.80	0.00	1.35	0.00	0.09	12.79
57.Biden.10.14.98.docx	1.00	2553.00	20.42	32.63	71.21	45.83	9.17	5.29	2.47	1.21	0.08	1.02	0.51	3.88	7.09	11.79	7.68	2.15	5.64	2.04	1.88	13.36	4.19	1.25	1.84	1.18	0.00	6.46	0.00	0.08	0.71	4.43	2.94	1.41	0.12	0.51	0.27	15.16	1.68	2.51	2.35	1.68	1.61	1.25	3.49	1.96	0.71	0.16	0.35	0.24	0.35	0.08	0.12	0.16	0.00	13.00	1.53	6.89	4.31	3.13	2.78	0.55	0.24	0.27	0.08	0.31	0.04	0.04	0.08	5.68	7.72	0.04	0.04	0.04	0.00	0.63	0.00	1.18	0.00	0.00	15.32
58.Biden.9.22.08.docx	1.00	760.00	30.40	34.21	68.29	38.42	6.58	1.71	1.18	0.26	0.00	0.13	0.13	4.87	7.24	7.50	5.92	0.39	4.47	1.58	0.92	12.50	4.21	0.66	0.92	0.39	0.00	5.53	0.13	0.26	2.24	6.45	5.39	1.05	0.00	0.39	0.39	12.11	2.11	0.79	1.45	1.32	0.92	0.79	4.47	1.18	0.79	0.53	0.13	0.00	0.13	0.00	0.13	0.00	0.00	13.82	2.63	8.42	2.50	2.76	3.82	0.66	0.26	0.66	0.13	0.00	0.13	0.00	0.00	4.74	5.53	0.00	0.00	0.00	0.00	0.79	0.00	0.53	0.13	0.00	11.84
59.Brownback.4.29.08.docx	1.00	2462.00	21.04	26.60	72.38	46.91	11.13	5.40	0.81	2.68	0.37	0.85	0.69	5.73	6.46	9.95	5.85	2.32	4.91	0.73	3.25	12.88	4.87	1.22	1.71	1.22	0.04	9.50	0.77	0.00	1.30	4.71	2.44	2.27	0.45	0.93	0.57	14.99	1.42	1.46	1.26	1.71	1.42	1.95	5.40	1.54	1.10	0.45	0.53	0.12	1.22	0.45	0.53	0.04	0.28	12.35	0.81	7.19	4.26	1.99	1.34	0.61	0.69	0.61	0.24	1.02	0.00	0.00	0.16	4.91	6.34	0.08	0.12	0.65	0.00	0.20	0.00	2.76	0.04	0.04	15.19
6.Begich.8.1.13.docx	1.00	998.00	21.23	37.58	63.13	37.98	6.51	2.30	0.50	1.00	0.00	0.20	0.60	4.21	6.71	9.22	5.01	0.70	5.01	1.00	1.70	12.73	3.31	0.50	2.00	0.80	0.00	4.31	0.10	0.30	0.90	7.52	3.51	4.01	0.10	3.01	0.30	11.82	0.80	1.20	1.10	1.00	2.30	1.20	3.81	1.30	0.70	0.40	0.10	0.00	0.50	0.20	0.20	0.00	0.10	10.22	2.20	5.31	2.51	3.31	2.40	0.20	0.40	1.00	0.40	0.70	0.00	0.10	0.00	6.81	6.21	0.00	0.00	0.00	0.00	1.40	0.00	2.10	0.00	0.10	16.63
60.Brownback.8.5.99.docx	1.00	710.00	20.88	30.00	77.04	49.15	11.27	5.21	1.41	1.69	0.28	0.14	1.69	6.06	7.04	12.39	7.89	2.82	6.62	1.13	3.94	12.96	4.23	0.56	2.39	1.69	0.00	6.76	0.00	0.14	1.27	4.65	1.27	3.38	0.99	1.69	0.28	12.11	1.55	1.55	1.97	0.99	1.41	0.56	3.38	1.41	0.56	0.14	0.28	0.14	1.97	0.56	0.85	0.14	0.42	12.96	1.55	7.61	3.94	4.08	1.27	0.00	0.00	0.70	0.00	0.14	0.14	0.00	0.00	6.06	7.89	0.14	0.00	0.00	0.00	0.00	0.00	0.42	0.00	0.00	14.51
61.Brownback.6.4.09.docx	1.00	938.00	19.14	24.31	74.09	49.47	13.75	7.57	1.81	2.24	0.53	0.53	2.45	6.18	6.18	13.11	9.49	2.24	7.89	1.81	2.35	10.98	4.26	1.17	1.92	0.85	0.00	8.85	0.00	0.11	0.11	3.09	1.28	1.81	1.17	0.21	0.00	16.10	0.96	2.67	3.09	2.13	1.28	0.53	4.80	1.81	1.17	0.11	0.96	0.11	0.43	0.43	0.00	0.00	0.00	13.86	2.35	7.78	3.41	3.41	2.24	0.21	0.00	0.64	0.00	0.00	0.32	0.00	0.21	6.18	4.90	0.53	1.28	0.00	0.00	0.53	0.00	0.96	0.11	0.00	14.61
62.Brownback.6.27.08.docx	1.00	2012.00	20.32	24.85	73.71	51.04	13.92	6.16	1.79	2.49	0.84	0.20	0.84	7.75	6.01	11.43	7.65	1.49	7.95	0.60	3.98	13.67	4.37	1.44	2.29	0.20	0.00	8.60	0.00	0.10	1.09	3.18	1.24	1.94	0.60	0.70	0.35	13.52	1.24	0.99	1.04	2.14	1.14	0.40	5.86	1.89	1.69	0.60	0.84	0.20	0.75	0.50	0.20	0.05	0.00	14.76	1.94	7.90	4.17	2.19	1.29	0.25	0.05	0.25	0.00	0.45	0.25	0.15	0.05	4.42	4.52	0.35	0.05	0.70	0.00	0.05	0.00	1.14	0.00	0.00	11.23
63.Brownback.11.18.10.docx	1.00	808.00	17.57	34.16	73.02	44.18	10.27	5.57	1.36	1.86	0.00	0.12	2.23	4.70	8.66	7.67	5.07	0.62	5.94	0.62	0.99	12.87	4.08	0.87	1.61	0.37	0.00	9.28	0.00	0.25	2.72	8.29	5.32	2.97	0.50	1.61	0.37	12.50	0.74	1.11	0.99	1.11	1.11	1.73	5.32	0.99	1.24	0.37	0.62	0.25	0.25	0.12	0.00	0.12	0.00	9.90	3.09	4.83	1.98	3.71	3.71	0.25	0.00	1.36	0.50	0.25	0.00	0.00	0.00	6.44	5.07	0.00	0.00	0.00	0.00	0.00	0.00	0.74	0.00	0.00	12.25
64.Byrd.10.14.98.docx	1.00	1954.00	19.74	32.14	71.75	47.85	9.26	4.91	1.69	2.05	0.00	0.41	0.77	4.35	8.09	11.16	7.47	1.64	6.76	1.33	3.12	13.15	4.96	1.64	1.69	0.31	0.00	7.22	0.00	0.10	1.33	4.15	2.00	2.10	0.46	1.02	0.20	15.76	2.00	1.18	1.48	2.30	1.02	1.38	5.02	2.66	0.72	0.26	0.20	0.20	0.51	0.26	0.20	0.00	0.05	12.23	2.25	6.14	3.89	4.40	2.41	0.20	0.26	0.46	0.00	0.56	0.15	0.05	0.15	5.42	5.48	0.05	0.26	0.00	0.00	0.20	0.00	1.02	0.00	0.00	12.44
65.Clinton.12.7.06.docx	1.00	564.00	17.09	35.82	71.81	44.68	10.28	5.50	1.42	3.37	0.00	0.00	0.71	4.79	5.67	12.06	9.40	1.77	5.67	1.95	1.06	12.23	4.43	0.35	2.13	0.53	0.00	7.80	0.00	0.35	1.42	6.38	3.72	2.66	0.35	0.89	0.71	14.36	0.71	1.24	1.77	0.53	2.30	1.42	6.38	0.71	0.89	0.18	0.35	0.18	0.89	0.35	0.18	0.35	0.00	9.40	1.24	3.55	4.96	4.79	2.84	0.18	0.18	0.71	0.35	0.53	0.00	0.18	0.18	7.45	5.85	0.00	0.89	0.00	0.00	0.18	0.00	0.89	0.00	0.00	15.25
66.Clinton.5.25.06.docx	1.00	2864.00	23.87	37.81	68.26	40.15	6.04	2.97	1.08	0.59	1.01	0.07	0.21	3.07	8.14	7.19	3.63	0.91	2.83	0.94	1.19	14.46	4.96	0.45	1.19	0.94	0.00	6.39	0.03	0.03	1.22	6.32	4.36	1.92	0.24	1.12	0.45	14.63	1.75	1.01	0.94	1.01	1.08	2.65	5.83	0.87	0.66	0.21	0.24	0.17	0.52	0.17	0.14	0.07	0.14	12.12	1.26	7.12	3.49	5.38	3.07	0.28	0.28	0.56	0.21	0.42	0.00	0.00	0.03	8.00	7.44	0.07	0.49	0.00	0.00	0.87	0.00	1.12	0.10	0.03	18.23
67.Coleman.3.9.06.docx	1.00	816.00	14.57	25.86	76.96	48.77	12.01	6.99	0.98	2.45	0.25	0.25	3.06	5.02	7.97	12.75	8.33	1.47	9.19	0.86	3.06	12.99	3.31	1.23	1.10	0.12	0.00	10.42	0.00	0.25	0.37	6.86	4.04	2.82	0.12	1.72	0.25	17.28	2.21	2.08	2.57	1.23	1.35	2.21	4.66	1.84	1.23	0.25	0.61	0.25	0.61	0.25	0.37	0.00	0.00	7.84	1.84	4.04	2.45	3.19	2.94	0.61	0.12	0.49	0.00	0.12	0.25	0.00	0.00	7.35	4.29	0.25	0.00	0.25	0.00	0.49	0.00	2.45	0.00	0.00	15.07
68.Collins.5.22.13.docx	1.00	391.00	27.93	37.34	68.03	40.92	9.21	4.60	2.30	1.79	0.00	0.26	0.26	4.60	8.44	7.16	4.60	0.51	4.60	1.02	1.02	13.81	3.58	0.00	1.02	0.00	0.00	5.63	0.00	1.28	0.51	6.14	3.58	2.56	0.51	2.05	0.00	11.51	1.53	1.53	0.26	0.26	1.28	2.05	4.35	0.26	1.02	0.51	0.51	0.00	0.26	0.26	0.00	0.00	0.00	12.02	1.53	6.39	4.60	5.12	3.58	0.26	0.51	0.00	0.26	0.00	0.00	0.26	0.26	5.63	5.63	0.00	0.00	0.00	0.00	1.02	0.00	2.81	0.00	0.00	15.09
69.Collins.9.11.13.docx	1.00	1906.00	25.41	35.68	71.20	45.80	7.97	3.62	1.42	1.05	0.00	0.94	0.21	4.35	9.02	9.55	6.77	1.21	5.72	1.10	2.89	11.91	4.56	1.47	2.41	1.00	0.00	4.35	0.00	0.10	0.47	6.98	2.20	4.77	0.37	3.46	0.37	16.05	2.10	3.78	1.57	2.15	1.52	1.36	2.52	2.73	0.31	0.05	0.05	0.21	0.42	0.31	0.05	0.00	0.05	10.02	1.94	5.35	2.36	2.73	3.10	0.10	0.00	0.00	0.10	1.05	0.00	0.31	0.00	4.56	4.93	0.05	0.00	0.21	0.00	0.16	0.00	2.94	0.05	0.00	12.96
7.Bennett.3.6.03.docx	1.00	1409.00	22.02	28.96	75.87	52.31	11.92	5.61	0.99	2.91	0.00	0.64	1.06	6.32	8.02	11.07	8.59	2.56	5.46	1.77	2.98	13.63	4.54	1.77	1.77	0.71	0.00	8.45	0.21	0.00	0.71	5.96	2.70	3.19	0.57	2.27	0.07	14.98	1.63	1.49	1.49	2.34	1.49	0.92	5.04	2.70	1.49	0.35	0.64	0.28	0.35	0.14	0.14	0.00	0.07	13.34	2.77	6.03	4.76	2.48	3.69	0.50	0.00	0.50	0.21	0.92	0.07	0.00	0.07	4.54	6.03	0.07	0.21	0.57	0.00	0.07	0.00	0.35	0.00	0.00	11.85
70.Corzine.7.22.04.docx	1.00	1055.00	17.88	38.20	72.23	44.45	7.87	1.90	0.57	0.95	0.00	0.00	0.38	5.97	8.15	8.44	6.26	1.71	4.93	0.57	2.37	12.42	5.97	0.57	2.65	0.95	0.00	5.69	0.09	0.19	1.61	5.69	1.71	3.98	0.76	2.65	0.19	15.55	0.95	2.37	1.14	0.95	1.61	2.56	4.64	1.52	0.76	0.38	0.28	0.00	2.09	0.19	0.57	0.85	0.57	9.67	0.95	4.74	3.79	3.32	2.56	0.09	0.28	0.09	0.09	2.84	0.00	0.19	0.00	8.72	9.19	0.09	0.09	0.38	0.00	0.19	0.00	4.55	0.00	0.00	23.22
71.Corzine.6.20.05.docx	1.00	332.00	23.71	35.54	74.10	44.28	9.04	5.42	2.71	1.81	0.30	0.00	0.60	3.61	7.23	6.02	2.11	0.90	2.11	0.90	2.11	16.57	5.72	1.20	1.81	1.20	0.00	10.84	0.00	0.90	3.61	3.31	3.01	0.30	0.00	0.30	0.00	11.14	1.81	0.60	0.30	0.00	1.51	0.00	6.33	0.30	1.81	0.60	0.90	0.00	0.60	0.00	0.30	0.30	0.00	13.55	1.51	5.12	6.02	2.71	1.20	0.60	0.30	0.60	4.52	1.81	0.00	0.00	0.00	5.12	9.94	0.00	0.00	0.00	0.00	0.90	0.00	1.20	0.00	0.00	17.17
72.Corzine.5.6.04.docx	1.00	702.00	21.27	32.05	73.08	46.30	10.83	4.70	1.28	2.71	0.00	0.00	0.71	6.13	7.41	11.54	6.55	1.14	6.55	1.57	3.56	12.68	4.27	0.85	1.99	0.28	0.00	6.98	0.57	0.00	1.42	4.56	1.42	3.13	0.85	1.00	0.28	13.96	1.57	1.28	1.14	1.57	2.42	1.14	4.27	1.00	1.28	0.57	0.43	0.28	1.28	0.14	0.85	0.14	0.14	14.96	1.71	8.55	3.85	2.56	1.71	0.14	0.14	0.00	0.00	0.85	0.28	0.00	0.00	5.41	6.84	0.14	0.71	0.00	0.00	0.00	0.00	0.57	0.00	0.00	13.68
